predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
scratch,gardener,ARG1,The gardener scratched the itch on his back.,0.8,The gardener scratched the dirt off his hands.,0.8,The gardener scratched the surface of the soil.,0.8,The gardener scratched the surface of the dirt.,0.8,The gardener scratched the surface of the ground.,0.8,5.7,0.8
scratch,scout,ARG0,The scout scratched the ground to find the best spot to set up camp.,0.8,The scout scratched the surface of the water to see if there were any fish beneath.,0.5,The scout scratched the paint off the wall to reveal the original color.,0.8,,0.5,The scout scratched the surface of the rock to find a hidden cave.,0.8,3,0.68
scratch,scout,ARG1,The scout scratched the ground to find the best spot to set up camp.,0.8,The scout scratched the surface of the water to see if there were any fish beneath.,0.5,The scout scratched the paint off the wall to reveal the original color.,0.8,,0.5,The scout scratched the surface of the rock to find a hidden cave.,0.8,4.1,0.68
scratch,sofa,ARG0,The cat scratched the sofa.,0.8,The dog scratched the sofa.,0.5,The child scratched the sofa.,0.5,The adult scratched the sofa.,0.8,The elderly scratched the sofa.,0.5,1.3,0.62
scratch,sofa,ARG1,The cat scratched the sofa.,0.8,The dog scratched the sofa.,0.8,The child scratched the sofa.,0.5,The sofa was scratched by the cat.,0.8,The sofa was scratched by the dog.,0.8,4.8,0.74
scratch,woman,ARG0,The woman scratched her head.,0.8,The woman scratched the cat.,0.8,The woman scratched the dog.,0.8,The woman scratched the car.,0.8,The woman scratched the wall.,0.8,4.7,0.8
scratch,woman,ARG1,The woman scratched her head.,0.8,The woman scratched her back.,0.8,The woman scratched her arms.,1.0,The woman scratched her legs.,0.8,The woman scratched her feet.,0.8,4.4,0.84
scrub,dog,ARG0,The dog scrubbed the floor.,1.0,The dog scrubbed the carpet.,0.8,The dog scrubbed the dirt off the wall.,0.8,The dog scrubbed the grout between the tiles.,0.8,The dog scrubbed the stains on the couch.,0.8,1.6,0.84
scrub,dog,ARG1,The dog scrubbed the floor.,1.0,The dog scrubbed the carpet.,0.8,The dog scrubbed the dirt off the wall.,0.8,The dog scrubbed the grout between the tiles.,0.8,The dog scrubbed the stains on the couch.,0.8,5,0.84
scrub,floor,ARG0,Scrub the floor with a mop.,1.0,Scrub the floor with a brush.,1.0,Scrub the floor with a sponge.,1.0,Scrub the floor with a cloth.,1.0,Scrub the floor with a duster.,1.0,1.2,1.0
scrub,floor,ARG1,Scrub the floor with a mop.,1.0,Scrub the floor with a brush.,1.0,Scrub the floor with a sponge.,1.0,Scrub the floor with a cloth.,1.0,Scrub the floor with a duster.,1.0,6,1.0
scrub,infant,ARG0,The baby was scrubbed clean by the nurse.,0.5,The infant was scrubbed with soap and water.,0.8,The scrub brush was used to clean the baby's face.,0.5,The nurse scrubbed the baby's hands with soap and water.,0.5,The baby was scrubbed with a soft cloth to remove dirt and germs.,0.5,1.3,0.56
scrub,infant,ARG1,The maid scrubbed the infant's dirty diaper.,0.5,The nurse scrubbed the infant's hands with soap.,0.8,The mother scrubbed the infant's face with a washcloth.,0.8,The father scrubbed the infant's back with a towel.,0.5,The doctor scrubbed the infant's skin with antibacterial gel.,0.8,5.1,0.68
scrub,janitor,ARG0,The janitor scrubbed the floor.,1.0,The janitor scrubbed the toilet.,0.8,The janitor scrubbed the sink.,0.8,The janitor scrubbed the shower.,0.8,The janitor scrubbed the bathtub.,0.8,6.8,0.84
scrub,janitor,ARG1,The janitor scrubbed the floor.,1.0,The janitor scrubbed the toilet.,0.8,The janitor scrubbed the sink.,0.8,The janitor scrubbed the shower.,0.8,The janitor scrubbed the bathtub.,0.8,1.4,0.84
scrub,maid,ARG0,The maid scrubbed the floor.,0.8,The maid scrubbed the countertops.,0.8,The maid scrubbed the sink.,0.8,The maid scrubbed the toilet.,0.8,The maid scrubbed the shower.,0.8,6.7,0.8
scrub,maid,ARG1,The maid scrubbed the floor.,0.8,The maid scrubbed the dishes.,0.8,The maid scrubbed the car.,0.8,The maid scrubbed the dog.,0.5,The maid scrubbed the cat.,0.5,1.6,0.68
search,house,ARG0,I searched the house for my keys.,0.8,The police searched the house for clues.,1.0,The search party searched the house for survivors.,0.8,The search engine searched the house for relevant information.,0.8,The search committee searched the house for potential candidates.,0.8,1.1,0.84
search,house,ARG1,I searched the house for the missing key.,0.8,The police searched the house for clues.,1.0,The detective searched the house for evidence.,0.8,The search party searched the house for survivors.,0.8,The search engine searched the house for relevant information.,0.8,6.1,0.84
search,mother,ARG0,The mother searched for her lost child.,1.0,The mother searched for the missing key.,0.8,The mother searched for the hidden treasure.,0.8,The mother searched for the lost book.,0.8,The mother searched for the missing piece of jewelry.,0.8,5.4,0.84
search,mother,ARG1,The mother searched for her lost child.,0.8,The mother searched for the missing key.,0.8,The mother searched for the hidden treasure.,0.8,The mother searched for the lost dog.,0.8,The mother searched for the missing cat.,0.8,1.9,0.8
search,patrolman,ARG0,The patrolman searched the area for the suspect.,0.8,The patrolman searched the suspect's car for evidence.,0.8,The patrolman searched the suspect's pockets for any clues.,0.8,The patrolman searched the suspect's home for any signs of wrongdoing.,0.8,,0.5,6.3,0.74
search,patrolman,ARG1,The patrolman searched the area for clues.,0.8,The patrolman searched the suspect's car for evidence.,0.8,,0.5,The patrolman searched the crime scene for any signs of tampering.,0.8,,0.5,1.4,0.68
search,prisoner,ARG0,The police searched the prisoner for weapons.,0.5,,0.8,,0.8,,0.8,,0.8,1.7,0.74
search,prisoner,ARG1,The police searched the prisoner for weapons.,0.8,,0.8,,0.8,,0.8,,0.8,6.2,0.8
search,room,ARG0,I searched the room for the missing key.,0.8,The police searched the room for clues.,0.8,The detective searched the room for any signs of foul play.,0.8,The search party searched the room for survivors.,0.8,The search for the missing person was conducted in the room.,0.8,1.1,0.8
search,room,ARG1,I searched the room for the missing key.,0.8,The police searched the room for clues.,1.0,The detective searched the room for any signs of foul play.,0.8,The search party searched the room for survivors.,0.8,The search for the missing person was conducted in the room.,0.8,6,0.84
search,thief,ARG0,The thief searched the room for the missing jewels.,0.8,The thief searched the neighborhood for clues.,0.8,The thief searched the internet for information.,0.5,The thief searched the library for books on the topic.,0.8,The thief searched the park for a place to hide.,0.8,5.7,0.74
search,thief,ARG1,The thief searched the room for the missing jewels.,0.8,The thief searched the neighborhood for clues.,0.8,The thief searched the internet for information.,0.8,The thief searched the library for books on the topic.,0.8,The thief searched the park for a place to hide.,0.8,6.1,0.8
seat,artist,ARG0,The artist sat on the chair.,0.5,The artist sat on the table.,0.5,The artist sat on the floor.,0.5,,0.5,The artist sat on the couch.,0.5,3.1,0.5
seat,artist,ARG1,The artist sat on the chair.,0.8,The artist sat on the table.,0.5,The artist sat on the floor.,0.5,,0.5,The artist sat on the couch.,0.5,3.7,0.56
seat,boyfriend,ARG0,The boyfriend sat on the couch.,0.8,The boyfriend sat in the chair.,0.5,The boyfriend sat on the bed.,0.8,The boyfriend sat in the car.,0.5,The boyfriend sat on the train.,0.5,5,0.62
seat,boyfriend,ARG1,The boyfriend sat on the couch.,0.8,The boyfriend sat in the chair.,0.8,The boyfriend sat on the bed.,0.8,The boyfriend sat in the car.,0.8,The boyfriend sat on the train.,0.5,4.1,0.74
seat,custodian,ARG0,The custodian sat on the chair.,0.5,The chair was sat on by the custodian.,0.8,,0.5,,0.5,"The custodian sat on the chair, but then the chair was sat on by someone else.",0.5,2,0.56
seat,custodian,ARG1,The custodian sat on the chair.,0.5,The chair was sat on by the custodian.,0.8,,0.5,,0.5,"The custodian sat on the chair, but then the chair was sat on by someone else.",0.5,1.7,0.56
seat,guest,ARG0,The guest sat on the couch.,1.0,The guest sat in the chair.,1.0,The guest sat on the bed.,0.8,The guest sat in the car.,0.8,The guest sat on the train.,0.8,2.7,0.88
seat,guest,ARG1,The guest sat on the chair.,1.0,,0.8,,0.8,,0.8,,0.8,6.5,0.84
see,exhibit,ARG0,I saw the exhibit at the museum.,0.8,The exhibit was seen by many people at the art gallery.,0.8,The exhibit was seen by the artist at the art fair.,0.8,The exhibit was seen by the curator at the museum.,0.8,The exhibit was seen by the critic at the art review.,0.8,1.2,0.8
see,exhibit,ARG1,I saw the exhibit at the museum.,0.8,The exhibit was on display at the art gallery.,0.8,The exhibit was a collection of paintings by the famous artist.,0.8,The exhibit was a display of the latest technology.,0.8,The exhibit was a showcase of the company's products.,0.8,6.8,0.8
see,truck,ARG0,I saw a truck.,1.0,The truck was seen by me.,0.8,The truck was seen by the driver.,0.8,The driver saw the truck.,1.0,The truck was seen by the passengers.,0.5,1.1,0.82
see,truck,ARG1,I saw a truck driving down the road.,0.8,The truck was seen driving down the road.,0.8,The truck was seen driving by the park.,0.8,The truck was seen driving by the river.,0.8,The truck was seen driving by the lake.,0.8,6.1,0.8
see,voyeur,ARG0,The voyeur saw the naked woman in the bathroom.,0.8,The voyeur saw the man in the bedroom.,0.8,The voyeur saw the woman in the kitchen.,0.5,The voyeur saw the man in the living room.,0.5,The voyeur saw the woman in the garden.,0.5,5.8,0.62
see,voyeur,ARG1,The voyeur saw the naked woman in the bathroom.,0.8,The voyeur saw the man masturbating in the park.,0.8,The voyeur saw the couple having sex in the bedroom.,0.8,The voyeur saw the child playing with a toy in the living room.,0.8,The voyeur saw the old man sleeping in the bed.,0.8,2.9,0.8
see,worm,ARG0,I saw a worm crawling on the ground.,0.8,The worm was seen by me.,0.8,The worm was seen by the dog.,0.5,The worm was seen by the cat.,0.5,The worm was seen by the bird.,0.5,2.4,0.62
see,worm,ARG1,I saw a worm crawling on the ground.,0.8,The worm was seen by me.,0.8,The worm was seen by the dog.,0.8,The worm was seen by the cat.,0.8,The worm was seen by the bird.,0.8,4.3,0.8
select,contestant,ARG0,Select the contestant with the highest score.,1.0,Select the contestant who has the most experience.,1.0,Select the contestant who is the most qualified.,0.8,Select the contestant who has the best chance of winning.,1.0,Select the contestant who is the most popular among the audience.,0.8,5.7,0.92
select,contestant,ARG1,Select the contestant with the highest score.,1.0,Select the contestant who has the most experience.,1.0,Select the contestant who is the most qualified.,0.8,Select the contestant who has the best chance of winning.,1.0,Select the contestant who is the most popular among the audience.,0.8,5.2,0.92
select,contractor,ARG0,The contractor selected the best candidate for the job.,0.8,The contractor selected the most qualified candidate.,0.8,The contractor selected the candidate with the most experience.,0.8,The contractor selected the candidate with the best skills.,0.8,The contractor selected the candidate who was the most suitable for the job.,0.8,5.1,0.8
select,contractor,ARG1,The contractor selected the best candidate for the job.,0.8,The contractor selected the most qualified candidate for the position.,0.8,The contractor selected the candidate with the most relevant experience for the role.,0.8,The contractor selected the candidate with the best communication skills for the project.,0.8,The contractor selected the candidate with the most innovative ideas for the product.,0.8,5,0.8
select,gourmet,ARG0,Select a gourmet restaurant for dinner.,0.8,Select a gourmet dish for the party.,0.8,Select a gourmet wine for the occasion.,0.8,Select a gourmet dessert for dessert.,0.8,Select a gourmet cooking class for a fun activity.,0.75,4.3,0.79
select,gourmet,ARG1,Select the gourmet restaurant for dinner.,0.8,Select the gourmet dish for the special occasion.,0.8,Select the gourmet ingredients for the recipe.,0.8,Select the gourmet chef for the cooking competition.,0.8,Select the gourmet wine for the dinner party.,0.8,3.8,0.8
select,obstetrician,ARG0,The obstetrician selected the best hospital for the delivery.,0.8,The obstetrician selected the most experienced doctor for the delivery.,0.5,The obstetrician selected the best equipment for the delivery.,0.8,The obstetrician selected the most comfortable delivery room for the delivery.,0.8,The obstetrician selected the best food for the delivery.,0.8,4.2,0.74
select,obstetrician,ARG1,Select an obstetrician to deliver the baby.,0.8,Select an obstetrician to assist with the delivery.,0.8,Select an obstetrician to provide prenatal care.,0.8,Select an obstetrician to perform the cesarean section.,0.8,Select an obstetrician to monitor the baby's health after delivery.,0.8,4.6,0.8
select,recipe,ARG0,Select the recipe for the dinner party.,1.0,Select the recipe for the weekend getaway.,0.8,Select the recipe for the family dinner.,1.0,Select the recipe for the birthday celebration.,0.8,Select the recipe for the anniversary dinner.,1.0,2.2,0.92
select,recipe,ARG1,Select the recipe for the dinner party.,1.0,Select the recipe for the weekend getaway.,1.0,Select the recipe for the family dinner.,1.0,Select the recipe for the special occasion.,1.0,Select the recipe for the quick and easy meal.,1.0,4.4,1.0
select,secretary,ARG0,The company selected Sarah as the new secretary.,1.0,,0.5,,0.5,,0.5,,0.5,4.6,0.6
select,secretary,ARG1,Select the secretary to lead the meeting.,0.8,Select the secretary to handle the correspondence.,1.0,Select the secretary to manage the office supplies.,0.8,Select the secretary to assist the CEO with administrative tasks.,0.8,Select the secretary to provide support to the team.,0.8,3.9,0.84
send,assistant,ARG0,Send an assistant to the store.,0.8,Send my assistant to the meeting.,0.8,Send the assistant to the conference.,0.8,Send the assistant to the office.,0.8,Send the assistant to the hospital.,0.8,5.3,0.8
send,assistant,ARG1,Send an assistant to the store.,0.8,Send the assistant to the store.,0.8,Send the assistant to the store to buy milk.,0.8,Send the assistant to the store to buy milk and eggs.,0.8,"Send the assistant to the store to buy milk, eggs, and bread.",0.8,3.4,0.8
send,child,ARG0,Send the child to school.,1.0,Send the child to the doctor.,1.0,Send the child to the park.,1.0,Send the child to bed early.,1.0,Send the child to the store to buy some candy.,1.0,2.1,1.0
send,child,ARG1,Send the child to school.,1.0,Send the child to the doctor.,1.0,Send the child to the park.,1.0,Send the child to the store.,1.0,Send the child to the beach.,1.0,3,1.0
send,lawyer,ARG0,The lawyer sent the documents to the client.,0.8,The client sent the lawyer the documents.,0.8,The lawyer sent the documents to the judge.,0.8,The judge sent the documents to the lawyer.,1.0,The lawyer sent the documents to the court.,0.8,5.2,0.84
send,lawyer,ARG1,The lawyer sent the documents to the client.,0.8,The client sent the lawyer the documents.,0.8,The lawyer sent the documents to the judge.,0.8,The judge sent the documents to the lawyer.,1.0,The lawyer sent the documents to the court.,0.8,3.1,0.84
send,manager,ARG0,The manager sent the report to the client.,0.8,The manager sent the package to the customer.,0.8,The manager sent the email to the recipient.,0.8,The manager sent the message to the recipient.,0.8,The manager sent the document to the recipient.,0.8,5.6,0.8
send,manager,ARG1,The manager sent the report to the client.,0.8,The manager sent the team a message.,0.8,The manager sent the employee a promotion.,0.8,The manager sent the team a new project.,0.8,The manager sent the employee a raise.,0.8,2.9,0.8
send,package,ARG0,I sent the package to my friend.,1.0,The package was sent to me by my colleague.,1.0,The package was sent to the post office by the mailman.,1.0,The package was sent to the customer by the delivery person.,1.0,The package was sent to the recipient by the courier.,1.0,1.6,1.0
send,package,ARG1,I sent the package to my friend.,1.0,The package was sent to the post office.,1.0,The package was sent by the courier.,1.0,The package was sent to the wrong address.,1.0,The package was sent to the wrong person.,1.0,6.2,1.0
sentence,chef,ARG0,The chef made a delicious meal.,0.8,The chef prepared the meal.,0.8,The chef cooked the meal.,0.8,The chef created the meal.,0.8,The chef made the meal.,0.8,1.2,0.8
sentence,chef,ARG1,The chef made a delicious meal.,0.8,The chef prepared the meal.,0.8,The chef cooked the meal.,0.8,The chef created the meal.,0.8,The chef made the meal.,0.8,1.7,0.8
sentence,criminal,ARG0,The criminal was sentenced to life in prison.,1.0,The judge sentenced the criminal to 5 years in prison.,1.0,The prosecutor sentenced the criminal to community service.,1.0,,0.8,The criminal was sentenced to a year in jail.,1.0,1.3,0.96
sentence,criminal,ARG1,The criminal was sentenced to life in prison.,1.0,The judge sentenced the criminal to 5 years in prison.,1.0,The prosecutor sentenced the criminal to community service.,1.0,,0.8,The judge sentenced the criminal to a fine and community service.,1.0,6.7,0.96
sentence,defendant,ARG0,The defendant sentenced the judge to a year in prison.,0.8,The judge sentenced the defendant to a year in prison.,1.0,,0.8,,0.8,,0.8,1.2,0.84
sentence,defendant,ARG1,The defendant was sentenced to 5 years in prison.,1.0,The defendant was sentenced to a fine of $1000.,1.0,The defendant was sentenced to community service.,1.0,The defendant was sentenced to probation.,1.0,The defendant was sentenced to a suspended sentence.,1.0,6.4,1.0
sentence,judge,ARG0,The judge sentenced the defendant to prison.,1.0,The judge ruled in favor of the plaintiff.,0.8,The judge dismissed the case.,0.8,The judge declared the contract invalid.,0.8,The judge ordered the defendant to pay damages.,1.0,6.9,0.88
sentence,judge,ARG1,The judge sentenced the defendant to prison.,1.0,The judge ruled in favor of the plaintiff.,0.8,The judge dismissed the case.,0.8,The judge declared the contract invalid.,0.8,The judge ordered the defendant to pay damages.,0.8,1.3,0.84
sentence,tailor,ARG0,The tailor sewed a new dress for the bride.,0.8,The tailor cut out the pattern for the new suit.,0.8,The tailor measured the fabric for the new shirt.,0.8,The tailor stitched the seams for the new pants.,0.8,The tailor ironed the creases out of the new shirt.,0.8,1.1,0.8
sentence,tailor,ARG1,,0.5,The sentence was sewn by the tailor.,0.8,,0.5,The sentence was carefully sewn by the tailor.,0.8,,0.5,1.8,0.62
separate,boxers,ARG0,The boxers separated the team into two groups.,0.5,The boxers separated the team members by gender.,0.5,The boxers separated the team members by skill level.,0.5,,0.5,The boxers separated the team members by nationality.,0.5,3.1,0.5
separate,boxers,ARG1,The boxers separated the team into two groups.,0.5,The boxers separated the team members by gender.,0.5,The boxers separated the team members by skill level.,0.5,,0.8,The boxers separated the team members by nationality.,0.5,5.7,0.56
separate,organizer,ARG0,The organizer separated the guests into two groups for the party.,0.8,The organizer separated the food into different dishes for the guests.,0.8,The organizer separated the tasks into different categories for the project.,0.8,The organizer separated the data into different sets for the analysis.,0.8,The organizer separated the team into different departments for the company.,0.8,6,0.8
separate,organizer,ARG1,The organizer separated the guests into two groups for the party.,0.8,The organizer separated the food into different dishes for the guests.,0.8,The organizer separated the tasks into different categories for the project.,0.8,The organizer separated the data into different sets for the analysis.,0.8,The organizer separated the team into different departments for the company.,0.8,3.1,0.8
separate,squirrel,ARG0,The squirrel separated the nuts from the shells.,0.8,The squirrel separated the nuts from the acorns.,0.8,The squirrel separated the acorns from the shells.,0.8,The squirrel separated the nuts from the other nuts.,0.8,The squirrel separated the acorns from the other acorns.,0.8,2.9,0.8
separate,squirrel,ARG1,The squirrel separated the nuts from the shells.,0.8,The squirrel separated the nuts from the acorns.,0.8,The squirrel separated the acorns from the shells.,0.8,The squirrel separated the nuts from the other nuts.,0.8,The squirrel separated the acorns from the other acorns.,0.8,1.4,0.8
separate,twins,ARG0,The twins were separated at birth.,1.0,The twins were separated by their parents.,1.0,The twins were separated by their different interests.,0.8,The twins were separated by their different personalities.,0.8,The twins were separated by their different lifestyles.,0.8,2.9,0.88
separate,twins,ARG1,The twins were separated at birth.,1.0,The twins were separated by their parents.,1.0,The twins were separated by their different interests.,0.8,The twins were separated by their different personalities.,0.8,The twins were separated by their different lifestyles.,0.8,3.3,0.88
serve,butler,ARG0,The butler served the guests with dinner.,0.8,The butler served the meal to the guests.,0.8,The butler served the meal to the guests with a smile.,0.8,The butler served the meal to the guests with a bow.,0.8,The butler served the meal to the guests with a flourish.,0.8,6.7,0.8
serve,butler,ARG1,The butler served the guests with the delicious food.,0.8,The butler served the king with a glass of wine.,0.8,The butler served the queen with a bowl of soup.,0.8,The butler served the guests with a tray of hors d'oeuvres.,0.8,The butler served the guests with a plate of dessert.,0.8,2.1,0.8
serve,customer,ARG0,The waiter served the customer a delicious meal.,1.0,The bartender served the customer a refreshing drink.,1.0,The server served the customer a warm smile.,0.8,The hostess served the customer a warm welcome.,0.8,The chef served the customer a delectable dish.,0.8,1.5,0.88
serve,customer,ARG1,The waiter served the customer a delicious meal.,1.0,The bartender served the customer a refreshing drink.,1.0,The server served the customer a warm smile.,0.8,The hostess served the customer a warm welcome.,0.8,The chef served the customer a delectable dish.,0.8,7,0.88
serve,food,ARG0,The waiter served us a delicious meal.,0.5,The chef served the food to the customers.,0.8,,0.8,The waiter served the food to the hungry people.,0.8,,0.8,1.1,0.74
serve,food,ARG1,The waiter served us a delicious meal.,0.5,The chef served the food to the customers.,0.8,,0.8,The waiter served the food to the hungry people.,0.8,,0.8,6.2,0.74
serve,patron,ARG0,The waiter served the patron a delicious meal.,0.8,The bartender served the patron a refreshing drink.,0.8,The hostess served the patron a warm welcome.,0.8,The chef served the patron a delectable dish.,0.8,The server served the patron a prompt and attentive service.,1.0,1.9,0.84
serve,patron,ARG1,The waiter served the patron a delicious meal.,0.8,The bartender served the patron a refreshing drink.,0.8,The hostess served the patron a warm welcome.,0.8,The chef served the patron a delectable dish.,0.8,The server served the patron a prompt and attentive service.,1.0,5.9,0.84
serve,waitress,ARG0,The waitress served the customer a meal.,0.8,The waitress served the meal to the customer.,0.8,The waitress served the meal to the customer with a smile.,0.8,The waitress served the meal to the customer with a friendly demeanor.,0.8,The waitress served the meal to the customer with a warm smile.,0.8,6.8,0.8
serve,waitress,ARG1,The waitress served the customer a delicious meal.,0.8,The waitress served the food to the customer.,0.8,The waitress served the drinks to the customer.,0.8,The waitress served the dessert to the customer.,0.8,The waitress served the bill to the customer.,0.8,2.5,0.8
shoot,assassin,ARG0,The assassin shot the president.,0.8,The assassin shot the prime minister.,0.8,The assassin shot the CEO.,0.8,The assassin shot the head of the company.,0.5,The assassin shot the leader of the opposition.,0.8,6.9,0.74
shoot,assassin,ARG1,The assassin shot the president.,0.8,The president was shot by the assassin.,0.8,The assassin shot the president with a gun.,0.8,The president was shot by the assassin with a gun.,0.8,The assassin shot the president with a bullet.,0.8,2.2,0.8
shoot,deer,ARG0,The hunter shot the deer.,1.0,The deer was shot by the hunter.,0.8,The hunter shot the deer with a bow and arrow.,1.0,The deer was shot by the hunter with a bow and arrow.,0.8,The hunter shot the deer with a rifle.,1.0,1,0.92
shoot,deer,ARG1,The hunter shot the deer.,1.0,The deer was shot by the hunter.,0.8,The hunter shot the deer with a bow and arrow.,1.0,The deer was shot by the hunter with a bow and arrow.,0.8,The hunter shot the deer with a rifle.,0.8,6.4,0.88
shoot,duck,ARG0,The hunter shot the duck.,1.0,The duck was shot by the hunter.,0.8,The duck was shot.,0.8,The hunter shot the duck with a gun.,0.8,The duck was shot by a hunter with a gun.,0.8,1,0.84
shoot,duck,ARG1,The hunter shot the duck.,1.0,The duck was shot by the hunter.,0.8,The duck was shot.,1.0,The hunter shot the duck with a gun.,0.8,The duck was shot by a hunter with a gun.,0.8,6.5,0.88
shoot,hunter,ARG0,The hunter shot the deer.,1.0,The hunter shot the wolf.,1.0,The hunter shot the rabbit.,1.0,The hunter shot the bird.,1.0,The hunter shot the squirrel.,1.0,6.9,1.0
shoot,hunter,ARG1,The hunter shot the deer.,1.0,The hunter shot the wolf.,1.0,The hunter shot the rabbit.,1.0,The hunter shot the bird.,0.8,The hunter shot the squirrel.,1.0,2.8,0.96
shoot,president,ARG0,The president was shot by the terrorist.,0.8,The terrorist shot the president.,0.8,The president was shot by a sniper.,0.8,The sniper shot the president.,0.8,The president was shot by a gunman.,0.8,2.3,0.8
shoot,president,ARG1,The president was shot by the terrorist.,0.8,The terrorist shot the president.,0.8,The president was shot by a sniper.,0.8,The sniper shot the president.,0.8,The president was shot by a gunman.,0.8,3.5,0.8
shoot,politician,ARG0,The politician was shot by the terrorist.,0.5,The terrorist shot the politician.,0.5,,0.5,,0.5,The politician was shot by a sniper.,0.5,2.7,0.5
shoot,politician,ARG1,The politician was shot by a sniper.,0.5,The sniper shot the politician.,0.5,The politician was shot by a gun.,0.5,The gun shot the politician.,0.5,,0.5,3.3,0.5
shoot,psychopath,ARG0,The psychopath shot the victim.,0.5,The psychopath shot the victim in the head.,0.5,The psychopath shot the victim in the chest.,0.5,The psychopath shot the victim in the stomach.,0.5,,0.5,5.8,0.5
shoot,psychopath,ARG1,The psychopath shot the victim.,0.5,The psychopath shot the victim in the head.,0.5,The psychopath shot the victim in the chest.,0.5,The psychopath shot the victim in the stomach.,0.5,The psychopath shot the victim in the leg.,0.5,3.3,0.5
show,movie,ARG0,Show me the movie.,1.0,Show me a movie.,1.0,Show me a movie that you like.,0.8,Show me a movie that you think I'll like.,0.8,Show me a movie that you think I'll enjoy.,0.8,5.1,0.88
show,movie,ARG1,Show me the movie.,1.0,Show me a movie.,1.0,Show me a movie that you like.,0.8,Show me a movie that you think I'll like.,0.8,Show me a movie that you think I'll enjoy.,0.8,7,0.88
show,patient,ARG0,The patient showed the doctor his medical records.,0.8,The patient showed the nurse his symptoms.,0.8,The patient showed the teacher his homework.,0.8,The patient showed the doctor his test results.,0.8,The patient showed the nurse his medication.,0.8,4.7,0.8
show,patient,ARG1,The teacher showed the student the correct answer.,0.8,The doctor showed the patient the treatment plan.,1.0,The artist showed the painting to the audience.,0.8,The chef showed the dish to the customer.,0.8,The teacher showed the student the correct solution.,0.8,2.5,0.84
show,salesman,ARG0,The salesman showed the new products to the customers.,0.8,The salesman showed the sales figures to the manager.,0.8,The salesman showed the sales strategy to the team.,0.8,The salesman showed the product to the customer.,0.8,The salesman showed the sales data to the analyst.,0.8,6.6,0.8
show,salesman,ARG1,The salesman showed the new products to the customers.,0.8,The salesman showed the sales figures to the manager.,0.8,The salesman showed the product to the customer.,0.8,The salesman showed the product to the customers.,0.8,The salesman showed the sales figures to the customers.,0.8,1.6,0.8
show,wallpaper,ARG0,Show me the wallpaper in the living room.,0.8,Show me the wallpaper in the bedroom.,0.8,Show me the wallpaper in the kitchen.,0.8,Show me the wallpaper in the bathroom.,0.8,Show me the wallpaper in the office.,0.8,2.7,0.8
show,wallpaper,ARG1,Show me the wallpaper in the living room.,0.8,Show me the wallpaper in the bedroom.,0.8,Show me the wallpaper in the kitchen.,0.8,Show me the wallpaper in the bathroom.,0.8,Show me the wallpaper in the office.,0.8,5.3,0.8
sketch,architect,ARG0,The architect sketched a plan for the new building.,1.0,,0.5,,0.5,,0.5,,0.5,6.5,0.6
sketch,architect,ARG1,The architect sketched a plan for the new building.,1.0,,0.5,,0.5,,0.5,,0.5,1.5,0.6
sketch,artist,ARG0,The artist sketched a portrait of the king.,0.8,The artist sketched a landscape of the mountains.,0.8,The artist sketched a still life of flowers.,0.8,The artist sketched a self-portrait of herself.,1.0,The artist sketched a design for a new building.,0.8,6.5,0.84
sketch,artist,ARG1,The artist sketched a portrait of the famous painter.,0.8,The artist sketched a quick outline of the landscape.,0.8,The artist sketched a detailed plan for the new building.,0.8,The artist sketched a caricature of the politician.,0.8,The artist sketched a beautiful landscape of the mountains.,0.8,2.5,0.8
sketch,landscape,ARG0,Sketch the landscape.,1.0,Sketch the landscape with a pencil.,0.8,Sketch the landscape with a pen.,0.8,Sketch the landscape with a paintbrush.,0.8,Sketch the landscape with a marker.,0.8,1.4,0.84
sketch,landscape,ARG1,Sketch the landscape of the city.,0.8,Sketch the landscape of the mountains.,0.8,Sketch the landscape of the forest.,0.8,Sketch the landscape of the beach.,0.8,Sketch the landscape of the desert.,0.8,6.6,0.8
sketch,model,ARG0,The artist sketched a model of the new building.,0.8,The architect sketched a model of the proposed design.,0.8,The engineer sketched a model of the proposed system.,0.8,The artist sketched a model of the new sculpture.,0.8,The artist sketched a model of the new painting.,0.8,2.1,0.8
sketch,model,ARG1,The artist sketched a model of the new building.,0.8,The architect sketched a model of the proposed design.,0.8,The engineer sketched a model of the proposed system.,0.8,The scientist sketched a model of the new theory.,0.8,The artist sketched a model of the new painting.,0.8,5.6,0.8
sketch,portrait,ARG0,Sketch a portrait of the artist.,0.8,Sketch a portrait of the model.,0.8,Sketch a portrait of the subject.,0.8,Sketch a portrait of the person.,0.8,Sketch a portrait of the individual.,0.8,1.4,0.8
sketch,portrait,ARG1,Sketch a portrait of the artist.,0.8,Sketch a portrait of the model.,0.8,Sketch a portrait of the subject.,0.8,Sketch a portrait of the person.,0.8,Sketch a portrait of the individual.,0.8,4.9,0.8
sketch,scientist,ARG0,The scientist sketched a picture of the new experiment.,0.8,The artist sketched a portrait of the famous scientist.,0.5,The scientist sketched a plan for the new project.,0.8,,0.5,The scientist sketched a diagram of the complex system.,0.8,4.7,0.68
