predicate,argument,role_type,reasons 1,reasons 2,reasons 3
promise,fund,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'fund' has the property of being the source of the promise.,"The argument 'fund' fits the ARG1 role for the predicate 'promise' because it is the source of the promise, and the promise is made by the fund."
promise,government,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'government' has the property of being the entity that is making the promise.,The argument 'government' fits the ARG0 role for the predicate 'promise' because it is the entity that is making the promise.
promise,government,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'government' has the property of being the entity that is making the promise.,The argument 'government' fits the ARG1 role for the predicate 'promise' because it is the entity that is making the promise.
promise,parent,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'parent' has the property of being the person or entity that is making the promise.,The argument 'parent' fits the ARG0 role for the predicate 'promise' because it is the person or entity that is making the promise.
promise,parent,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'parent' has the property of being the person or entity that is making the promise.,The argument 'parent' fits the ARG1 role for the predicate 'promise' because it is the person or entity that is making the promise.
promise,plan,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'plan' has the property of being the object of the action of the predicate 'promise', which is the plan that is being promised.","The argument 'plan' fits the ARG0 role for the predicate 'promise' because it is the object of the action of the predicate, which is the plan that is being promised."
promise,plan,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'plan' has the property of being a plan or a proposal for something, which is relevant to the predicate 'promise' because it is the thing that is being promised.",The argument 'plan' fits the ARG1 role for the predicate 'promise' because it is the thing that is being promised.
promise,state,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'state' has the property of being the state of the promise, which is the condition or situation that the promise is being made in.","The argument 'state' fits the ARG0 role for the predicate 'promise' because it is the state of the promise, which is the condition or situation that the promise is being made in."
promise,state,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'state' has the property of being the state of the promise, which is the condition or situation that the promise is being made in.","The argument 'state' fits the ARG1 role for the predicate 'promise' because it is the state of the promise, which is the condition or situation that the promise is being made in."
promise,station,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'station' has the property of being a location where the promise is being made.,The argument 'station' fits the ARG0 role for the predicate 'promise' because it is the location where the promise is being made.
promise,station,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,The argument 'station' has the property of being a location where the promise is being made.,The argument 'station' fits the ARG1 role for the predicate 'promise' because it is the location where the promise is being made.
promise,sun-god,ARG0,The ARG0 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'sun-god' has the property of being a deity, which is relevant to the predicate 'promise' because it is a promise made by a deity.",The argument 'sun-god' fits the ARG0 role for the predicate 'promise' because it is the person or entity that is making the promise.
promise,sun-god,ARG1,The ARG1 role for the predicate 'promise' should have the properties of being the person or entity that is making the promise.,"The argument 'sun-god' has the property of being a deity, which is relevant to the predicate 'promise' because it is a promise made by a deity.","The argument 'sun-god' fits the ARG1 role for the predicate 'promise' because it is a promise made by a deity, which is a relevant property for the role."
raise,bank,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'bank' has the property of being the object of the verb 'raise'.,The argument 'bank' fits the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,bank,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'bank' has the property of being the beneficiary of the action, as it is the entity that is being raised.","The argument 'bank' fits the ARG1 role for the predicate 'raise' because it is the entity that is being raised, and is therefore the beneficiary of the action."
raise,congress,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'congress' has the property of being the object of the verb 'raise'.,The argument 'congress' will fit the ARG0 role for the predicate 'raise' because it is the entity that is being raised or elevated.
raise,congress,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'congress' has the property of being the object of the action, which is the entity that is being raised.",The argument 'congress' fits the ARG1 role for the predicate 'raise' because it is the entity that is being raised.
raise,country,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'country' has the properties of being the object of the sentence and the entity that is being raised.,The argument 'country' fits the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,country,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'country' has the property of being the object of the action, which is the thing that is being raised.","The argument 'country' fits the ARG1 role for the predicate 'raise' because it is the object of the action, which is the thing that is being raised."
raise,dividend,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'dividend' has the properties of being the object of the sentence and the entity that is being raised.,The argument 'dividend' will fit the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,dividend,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'dividend' has the property of being the beneficiary of the action, receiving the increase in value.","The argument 'dividend' will fit the ARG1 role for the predicate 'raise' because it is the beneficiary of the action, receiving the increase in value."
raise,firm,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'firm' has the properties of being the object of the sentence and the entity that is being raised.,The argument 'firm' will fit the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,firm,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'firm' has the property of being the object of the action, which is the entity that is being raised.",The argument 'firm' fits the ARG1 role for the predicate 'raise' because it is the entity that is being raised.
raise,government,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'government' has the properties of being the object of the sentence and the entity that is being raised.,The argument 'government' fits the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,government,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.",The argument 'government' has the property of being the entity that is being acted upon by the predicate 'raise'.,"The argument 'government' fits the ARG1 role for the predicate 'raise' because it is the entity that is being acted upon by the predicate, causing the action to occur."
raise,price,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'price' has the property of being the object of the sentence and the entity that is being raised.,"The argument 'price' fits the ARG0 role for the predicate 'raise' because it is the entity that is being raised, and it is the object of the sentence."
raise,price,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'price' has the property of being the object of the action, which is the thing that is being raised.","The argument 'price' fits the ARG1 role for the predicate 'raise' because it is the object of the action, which is the thing that is being raised."
raise,question,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'question' has the property of being a noun phrase that is the object of the verb 'raise'.,"The argument 'question' will fit the ARG0 role for the predicate 'raise' because it is the entity that is being raised or asked about. In the sentence ""I raised the question,"" the word ""question"" is the subject of the sentence and is the entity that is being raised or asked about. Therefore, it fits the ARG0 role for the predicate 'raise'."
raise,question,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'question' has the property of being the object of the action, which is the thing that is raised.","The argument 'question' will fit the ARG1 role for the predicate 'raise' because it is the thing that is being raised. In the sentence ""The teacher raised the question,"" the argument 'question' is the thing that is being raised, and it is the object of the action."
raise,rate,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'rate' has the property of being the object of the verb 'raise'.,The argument 'rate' will fit the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,rate,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'rate' has the property of being the object of the action, which is the thing that is being raised.",The argument 'rate' fits the ARG1 role for the predicate 'raise' because it is the thing that is being raised.
raise,stake,ARG0,The ARG0 role for the predicate 'raise' should have the properties of being the subject of the sentence and the entity that is being raised.,The argument 'stake' has the properties of being the object of the sentence and the entity that is being raised.,The argument 'stake' fits the ARG0 role for the predicate 'raise' because it is the entity that is being raised.
raise,stake,ARG1,"The ARG1 role for the predicate 'raise' should have the properties of being the agent of the action, causing the action to occur.","The argument 'stake' has the property of being the object of the action, which is the thing that is being raised.",The argument 'stake' fits the ARG1 role for the predicate 'raise' because it is the thing that is being raised.
resent,contribution,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'contribution' has the property of being the thing that is being resented or felt resentment towards.,"The argument 'contribution' fits the ARG0 role for the predicate 'resent' because it is the thing that is being resented or felt resentment towards. In other words, the person or entity that is resenting or feeling resentment towards something is the subject of the sentence, and the thing that is being resented is the object. Therefore, the argument 'contribution' is the object of the sentence and fits the ARG0 role."
resent,contribution,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,"The argument 'contribution' has the property of being a noun that refers to something that has been made or given, and is relevant to the predicate 'resent' because it is the thing that is being resented.",The argument 'contribution' fits the ARG1 role for the predicate 'resent' because it is the person or entity that is being resented.
resent,cost,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'cost' has the property of being a noun that refers to the amount of money or resources that is being resented.,The argument 'cost' fits the ARG0 role for the predicate 'resent' because it is the entity that is being resented or felt resentment towards.
resent,cost,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'cost' has the property of being a noun that refers to the amount of money or resources that is being resented.,"The argument 'cost' fits the ARG1 role for the predicate 'resent' because it is the entity that is being resented, and the predicate 'resent' is used to express the idea of feeling anger or resentment towards something or someone."
resent,firm,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'firm' has the property of being the entity that is being resented.,The argument 'firm' fits the ARG0 role for the predicate 'resent' because it is the entity that is being resented.
resent,firm,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,"The argument 'firm' has the property of being a noun, which is relevant for the predicate 'resent' because it is the entity that is being resented.",The argument 'firm' fits the ARG1 role for the predicate 'resent' because it is the entity that is being resented.
resent,group,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,"The argument 'group' has the property of being a collective noun, referring to a group of people or things that are being resented.",The argument 'group' fits the ARG0 role for the predicate 'resent' because it is a collective noun that refers to a group of people or things that are being resented.
resent,group,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,"The argument 'group' has the property of being a collective noun, referring to a group of people or things.","The argument 'group' will fit the ARG1 role for the predicate 'resent' because it is a collective noun that refers to a group of people or things, and it is the entity that is being resented."
resent,individual,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'individual' has the property of being a person or entity that is resenting or feeling resentment towards another person or entity.,The argument 'individual' fits the ARG0 role for the predicate 'resent' because it is the person or entity that is resenting or feeling resentment towards another person or entity.
resent,individual,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'individual' has the property of being a person or entity that is being resented.,The argument 'individual' fits the ARG1 role for the predicate 'resent' because it is the person or entity that is being resented.
resent,intrusion,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'intrusion' has the property of being the cause of the resentment.,The argument 'intrusion' fits the ARG0 role for the predicate 'resent' because it is the entity that is causing the resentment.
resent,intrusion,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'intrusion' has the property of being a noun that refers to an unwanted or unwarranted action or behavior.,"The argument 'intrusion' fits the ARG1 role for the predicate 'resent' because it is the entity that is being resented. The predicate 'resent' requires an entity to be resented, and the argument 'intrusion' provides that entity."
resent,presence,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'presence' has the property of being a noun that refers to the state of being present or the fact of being there.,"The argument 'presence' will not fit the ARG0 role for the predicate 'resent' because the ARG0 role requires a noun that refers to the person or entity that is resenting or feeling resentment towards the other person or entity. The argument 'presence' does not fit this role because it refers to the state of being present or the fact of being there, rather than a person or entity."
resent,presence,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'presence' has the property of being a noun or pronoun that refers to the person or entity that is being resented.,The argument 'presence' fits the ARG1 role for the predicate 'resent' because it is the person or entity that is being resented.
resent,product,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'product' has the property of being the thing that is being resented or felt resentment towards.,The argument 'product' will fit the ARG0 role for the predicate 'resent' because it is the thing that is being resented or felt resentment towards.
resent,product,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'product' has the property of being the thing that is being resented.,The argument 'product' fits the ARG1 role for the predicate 'resent' because it is the thing that is being resented.
resent,transfer,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,"The argument 'transfer' has the property of being the object of the action of resentment, which is the entity or person that is being resented.",The argument 'transfer' will fit the ARG0 role for the predicate 'resent' because it is the entity or person that is being resented.
resent,transfer,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'transfer' has the property of being the object of the action being resented.,The argument 'transfer' fits the ARG1 role for the predicate 'resent' because it is the object of the action being resented.
resent,viewer,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'viewer' has the property of being the person or entity that is being resented or feeling resentment towards.,The argument 'viewer' fits the ARG0 role for the predicate 'resent' because it is the person or entity that is being resented or feeling resentment towards.
resent,viewer,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'viewer' has the property of being a person or entity that is experiencing or feeling resentment.,The argument 'viewer' fits the ARG1 role for the predicate 'resent' because it is the person or entity that is experiencing or feeling resentment.
resent,wife,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'wife' has the property of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'wife' fits the ARG0 role for the predicate 'resent' because it is the person or entity that is resenting or feeling resentment towards the other person or entity.
resent,wife,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,The argument 'wife' has the property of being the person or entity that is being resented.,The argument 'wife' fits the ARG1 role for the predicate 'resent' because it is the person or entity that is being resented.
resent,woman,ARG0,The ARG0 role for the predicate 'resent' should have the properties of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'woman' has the property of being the person or entity that is resenting or feeling resentment towards the other person or entity.,The argument 'woman' fits the ARG0 role for the predicate 'resent' because it is the person or entity that is resenting or feeling resentment towards the other person or entity.
resent,woman,ARG1,The ARG1 role for the predicate 'resent' should have the properties of being the person or entity that is being resented.,"The argument 'woman' has the property of being a person, which is relevant to the semantic role of ARG1 in the predicate 'resent'.",The argument 'woman' fits the ARG1 role for the predicate 'resent' because it is a person who is being resented.
see,analyst,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,"The argument 'analyst' has the properties of being a noun, a person, and a professional in the field of analysis.",The argument 'analyst' fits the ARG0 role for the predicate 'see' because it is the subject of the sentence and the entity that is performing the action of seeing.
see,analyst,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'analyst' has the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'analyst' fits the ARG1 role for the predicate 'see' because it is the object of the sentence and the thing that is being seen.
see,drop,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,"The argument 'drop' has the properties of being the direct object of the verb 'see', indicating the thing that is being dropped.","The argument 'drop' will not fit the ARG0 role for the predicate 'see' because the ARG0 role is typically used for the subject of the sentence, and 'drop' is not the subject of the sentence. The subject of the sentence is typically the entity that is performing the action of seeing, and 'drop' is not the entity that is performing the action of seeing. Therefore, the argument 'drop' will not fit the ARG0 role for the predicate 'see'."
see,drop,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'drop' has the properties of being the direct object of the verb 'see', indicating the thing that is being dropped.","The argument 'drop' fits the ARG1 role for the predicate 'see' because it is the direct object of the verb 'see', indicating the thing that is being dropped."
see,effect,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'effect' has the properties of being the object of the sentence and the entity that is affected by the action of seeing.,The argument 'effect' will fit the ARG0 role for the predicate 'see' because it is the entity that is affected by the action of seeing.
see,effect,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'effect' has the properties of being the result or consequence of the action described by the predicate 'see'.,"The argument 'effect' will fit the ARG1 role for the predicate 'see' because it is the result or consequence of the action described by the predicate. In the sentence ""I saw the effect of the storm,"" the argument 'effect' is the object of the verb 'see' and is the result of the action described by the predicate 'storm.'"
see,executive,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'executive' has the properties of being the object of the verb 'see' and the entity that is being acted upon by the action of seeing.,The argument 'executive' fits the ARG0 role for the predicate 'see' because it is the entity that is being acted upon by the action of seeing.
see,executive,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'executive' has the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'executive' fits the ARG1 role for the predicate 'see' because it is the object of the sentence and the thing that is being seen.
see,face,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'face' has the properties of being the object of the verb 'see' and the entity that is being seen.,The argument 'face' fits the ARG0 role for the predicate 'see' because it is the entity that is being seen.
see,face,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'face' has the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'face' fits the ARG1 role for the predicate 'see' because it is the object of the sentence and the thing that is being seen.
see,friend,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,"The argument 'friend' has the properties of being the object of the action of seeing, and the entity that is being seen.",The argument 'friend' fits the ARG0 role for the predicate 'see' because it is the entity that is performing the action of seeing.
see,friend,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'friend' has the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'friend' fits the ARG1 role for the predicate 'see' because it is the object of the sentence and the thing that is being seen.
see,investor,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'investor' has the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'investor' will fit the ARG0 role for the predicate 'see' because it is the subject of the sentence and the entity that is performing the action of seeing.
see,investor,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'investor' has the properties of being the subject of the sentence, the person or entity that is doing the investing, and the entity that is being invested in.",The argument 'investor' will fit the ARG1 role for the predicate 'see' because it is the subject of the sentence and the entity that is doing the investing.
see,movement,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'movement' has the properties of being the object of the sentence and the entity that is being seen.,The argument 'movement' will fit the ARG0 role for the predicate 'see' because it is the entity that is being seen.
see,movement,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'movement' has the properties of being the direct object of the verb 'see', indicating the movement that is being observed.","The argument 'movement' fits the ARG1 role for the predicate 'see' because it is the direct object of the verb 'see', indicating the movement that is being observed."
see,name,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'name' has the properties of being a noun phrase and a referent.,The argument 'name' will fit the ARG0 role for the predicate 'see' because it is a noun phrase that refers to the entity that is performing the action of seeing.
see,name,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'name' has the properties of being a noun, a proper noun, and a common noun.",The argument 'name' will fit the ARG1 role for the predicate 'see' because it is a noun that refers to a person or thing that is being seen.
see,pupil,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'pupil' has the properties of being the object of the verb 'see' and the entity that is being seen.,The argument 'pupil' fits the ARG0 role for the predicate 'see' because it is the entity that is performing the action of seeing.
see,pupil,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'pupil' has the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.",The argument 'pupil' fits the ARG1 role for the predicate 'see' because it is the object of the sentence and the thing that is being seen.
see,return,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'return' has the property of being the object of the verb 'see'.,"The argument 'return' does not fit the ARG0 role for the predicate 'see' because the ARG0 role is typically used for the subject of the sentence, and 'return' is not typically used as a subject in this context. The correct argument for the ARG0 role in this sentence would be a noun or pronoun that refers to the entity that is performing the action of seeing."
see,return,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'return' has the property of being the object of the sentence, as it is the thing that is being seen.","The argument 'return' fits the ARG1 role for the predicate 'see' because it is the object of the sentence, indicating the thing that is being seen."
see,viewer,ARG0,The ARG0 role for the predicate 'see' should have the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'viewer' has the properties of being the subject of the sentence and the entity that is performing the action of seeing.,The argument 'viewer' fits the ARG0 role for the predicate 'see' because it is the subject of the sentence and the entity that is performing the action of seeing.
see,viewer,ARG1,"The ARG1 role for the predicate 'see' should have the properties of being the object of the sentence, the thing that is being seen, and the thing that is doing the seeing.","The argument 'viewer' has the properties of being the subject of the sentence, the person or thing that is doing the seeing, and the entity that is perceiving the object of the sentence.",The argument 'viewer' fits the ARG1 role for the predicate 'see' because it is the subject of the sentence and the entity that is perceiving the object of the sentence.
tell,analyst,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'analyst' has the property of being a person or entity that is doing the telling.,The argument 'analyst' fits the ARG0 role for the predicate 'tell' because it is the person or entity that is doing the telling.
tell,analyst,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'analyst' has the property of being a person or entity that is being told the information.,The argument 'analyst' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
tell,chairman,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,"The argument 'chairman' has the property of being a title or position, which is relevant to the predicate 'tell' because it is a role that is being filled by the entity being described.",The argument 'chairman' fits the ARG0 role for the predicate 'tell' because it is a title or position that is being filled by the entity being described.
tell,chairman,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'chairman' has the property of being a person or entity that is being told the information.,The argument 'chairman' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
tell,court,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'court' has the property of being a location where a story or information is being shared.,The argument 'court' fits the ARG0 role for the predicate 'tell' because it is the location where the story or information is being shared.
tell,court,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'court' has the property of being a location where the information is being told.,The argument 'court' fits the ARG2 role for the predicate 'tell' because it is a location where the information is being told.
tell,department,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'department' has the property of being the entity that is being told about.,The argument 'department' fits the ARG0 role for the predicate 'tell' because it is the entity that is being told about.
tell,department,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'department' has the property of being the recipient of the information being told.,The argument 'department' fits the ARG2 role for the predicate 'tell' because it is the recipient of the information being told.
tell,executive,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,"The argument 'executive' has the property of being a person or entity that is involved in the action of telling, and is therefore relevant to the ARG0 role.",The argument 'executive' fits the ARG0 role for the predicate 'tell' because it is the person or entity that is doing the telling.
tell,executive,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'executive' has the property of being the person or entity that is being told the information.,The argument 'executive' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
tell,investor,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'investor' has the property of being a person or entity that is involved in the process of investing in a company or project.,"The argument 'investor' will fit the ARG0 role for the predicate 'tell' because the investor is the person or entity that is doing the telling, i.e., the one who is providing the information or telling the story."
tell,investor,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'investor' has the property of being the person or entity that is being told the information.,The argument 'investor' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
tell,officer,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,"The argument 'officer' has the property of being a person or entity that is involved in the action of telling, and is therefore relevant to the ARG0 role.",The argument 'officer' fits the ARG0 role for the predicate 'tell' because it is the person or entity that is doing the telling.
tell,officer,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'officer' has the property of being a person or entity that is being told the information.,The argument 'officer' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
tell,patient,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'patient' has the property of being the person or entity that is being told something.,The argument 'patient' fits the ARG0 role for the predicate 'tell' because it is the person or entity that is being told something.
tell,patient,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'patient' has the property of being the person or entity that is being told the information.,"Yes, the argument 'patient' fits the ARG2 role for the predicate 'tell'."
tell,reporter,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'reporter' has the property of being the person or entity that is doing the reporting.,The argument 'reporter' fits the ARG0 role for the predicate 'tell' because it is the person or entity that is doing the reporting.
tell,reporter,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'reporter' has the property of being the person or entity that is reporting the information.,The argument 'reporter' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is reporting the information.
tell,senator,ARG0,The ARG0 role for the predicate 'tell' should have the properties of being the person or entity that is doing the telling.,The argument 'senator' has the property of being a person who is involved in the political process and has the authority to make decisions and take actions on behalf of a particular group or community.,The argument 'senator' fits the ARG0 role for the predicate 'tell' because it is a person who is involved in the political process and has the authority to make decisions and take actions on behalf of a particular group or community.
tell,senator,ARG2,The ARG2 role should have the property of being the person or entity that is being told the information.,The argument 'senator' has the property of being a person who is being told the information.,The argument 'senator' fits the ARG2 role for the predicate 'tell' because it is the person or entity that is being told the information.
